,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,year,day_of_year
2016-08-21 18:00:00,18,1001.1,1005.9,340.0,1.5,27.3,93.0,0.0,2016,234
2016-08-21 19:00:00,19,1001.3000000000001,1006.1333333333333,335.6666666666667,1.5,27.266666666666666,93.33333333333333,0.0,2016,234
2016-08-21 20:00:00,20,1001.5,1006.3666666666667,331.3333333333333,1.5,27.233333333333334,93.66666666666667,0.0,2016,234
2016-08-21 21:00:00,21,1001.7,1006.6,327.0,1.5,27.2,94.0,0.0,2016,234
2016-08-21 22:00:00,22,1002.0333333333334,1006.9,233.33333333333331,1.9666666666666666,28.099999999999998,89.33333333333333,0.0,2016,234
2016-08-21 23:00:00,23,1002.3666666666667,1007.2,139.66666666666666,2.433333333333333,29.0,84.66666666666667,0.0,2016,234
2016-08-22 00:00:00,0,1002.7,1007.5,46.0,2.9,29.9,80.0,0.0,2016,235
2016-08-22 01:00:00,1,1002.5333333333334,1007.3333333333334,58.333333333333336,2.8,31.2,72.66666666666667,0.0,2016,235
2016-08-22 02:00:00,2,1002.3666666666667,1007.1666666666666,70.66666666666667,2.7,32.5,65.33333333333333,0.0,2016,235
2016-08-22 03:00:00,3,1002.2,1007.0,83.0,2.6,33.8,58.0,0.0,2016,235
2016-08-22 04:00:00,4,1001.7666666666667,1006.5666666666667,87.66666666666667,3.3333333333333335,33.93333333333333,58.666666666666664,0.0,2016,235
2016-08-22 05:00:00,5,1001.3333333333334,1006.1333333333333,92.33333333333333,4.066666666666666,34.06666666666667,59.333333333333336,0.0,2016,235
2016-08-22 06:00:00,6,1000.9,1005.7,97.0,4.8,34.2,60.0,0.0,2016,235
2016-08-22 07:00:00,7,1000.8333333333334,1005.6333333333333,91.66666666666667,3.8666666666666667,34.13333333333333,59.333333333333336,0.0,2016,235
2016-08-22 08:00:00,8,1000.7666666666667,1005.5666666666667,86.33333333333333,2.9333333333333336,34.06666666666667,58.666666666666664,0.0,2016,235
2016-08-22 09:00:00,9,1000.7,1005.5,81.0,2.0,34.0,58.0,0.0,2016,235
2016-08-22 10:00:00,10,1001.1,1005.9,87.66666666666667,2.2,33.06666666666666,61.0,0.0,2016,235
2016-08-22 11:00:00,11,1001.5,1006.3000000000001,94.33333333333333,2.4,32.13333333333333,64.0,0.0,2016,235
2016-08-22 12:00:00,12,1001.9,1006.7,101.0,2.6,31.2,67.0,0.0,2016,235
2016-08-22 13:00:00,13,1002.1,1006.9,97.33333333333333,2.0,30.733333333333334,68.0,0.0,2016,235
2016-08-22 14:00:00,14,1002.3,1007.1,93.66666666666667,1.4000000000000001,30.266666666666666,69.0,0.0,2016,235
2016-08-22 15:00:00,15,1002.5,1007.3,90.0,0.8,29.8,70.0,0.0,2016,235
2016-08-22 16:00:00,16,1002.3,1007.1,139.66666666666666,0.7000000000000001,29.233333333333334,74.66666666666667,0.0,2016,235
2016-08-22 17:00:00,17,1002.1,1006.9,189.33333333333331,0.6,28.666666666666668,79.33333333333333,0.0,2016,235
2016-08-22 18:00:00,18,1001.9,1006.7,239.0,0.5,28.1,84.0,0.0,2016,235
2016-08-22 19:00:00,19,1001.9,1006.7,171.0,0.5666666666666667,28.066666666666666,85.0,0.0,2016,235
2016-08-22 20:00:00,20,1001.9,1006.7,103.0,0.6333333333333333,28.033333333333335,86.0,0.0,2016,235
2016-08-22 21:00:00,21,1001.9,1006.7,35.0,0.7,28.0,87.0,0.0,2016,235
2016-08-22 22:00:00,22,1002.2666666666667,1007.0666666666667,25.666666666666664,0.7999999999999999,28.7,84.66666666666667,0.0,2016,235
2016-08-22 23:00:00,23,1002.6333333333333,1007.4333333333333,16.333333333333332,0.9,29.400000000000002,82.33333333333333,0.0,2016,235
2016-08-23 00:00:00,0,1003.0,1007.8,7.0,1.0,30.1,80.0,0.0,2016,236
2016-08-23 01:00:00,1,1002.9,1007.6999999999999,92.66666666666667,1.5,30.366666666666667,77.66666666666667,0.0,2016,236
2016-08-23 02:00:00,2,1002.8000000000001,1007.6,178.33333333333334,2.0,30.633333333333333,75.33333333333333,0.0,2016,236
2016-08-23 03:00:00,3,1002.7,1007.5,264.0,2.5,30.9,73.0,0.0,2016,236
2016-08-23 04:00:00,4,1002.0333333333334,1006.8333333333334,272.3333333333333,2.2333333333333334,31.566666666666666,70.66666666666667,0.0,2016,236
2016-08-23 05:00:00,5,1001.3666666666667,1006.1666666666666,280.6666666666667,1.9666666666666668,32.233333333333334,68.33333333333333,0.0,2016,236
2016-08-23 06:00:00,6,1000.7,1005.5,289.0,1.7,32.9,66.0,0.0,2016,236
2016-08-23 07:00:00,7,1000.2333333333333,1005.0333333333333,224.0,1.5333333333333332,33.233333333333334,62.0,0.0,2016,236
2016-08-23 08:00:00,8,999.7666666666667,1004.5666666666667,159.0,1.3666666666666667,33.56666666666666,58.0,0.0,2016,236
2016-08-23 09:00:00,9,999.3,1004.1,94.0,1.2,33.9,54.0,0.0,2016,236
2016-08-23 10:00:00,10,999.6666666666666,1004.4666666666667,93.66666666666667,1.9333333333333333,33.2,58.0,0.0,2016,236
2016-08-23 11:00:00,11,1000.0333333333333,1004.8333333333334,93.33333333333333,2.666666666666667,32.5,62.0,0.0,2016,236
2016-08-23 12:00:00,12,1000.4,1005.2,93.0,3.4,31.8,66.0,0.0,2016,236
2016-08-23 13:00:00,13,1000.5666666666666,1005.3666666666667,93.33333333333333,3.3333333333333335,31.1,67.66666666666667,0.0,2016,236
2016-08-23 14:00:00,14,1000.7333333333333,1005.5333333333334,93.66666666666667,3.2666666666666666,30.4,69.33333333333333,0.0,2016,236
2016-08-23 15:00:00,15,1000.9,1005.7,94.0,3.2,29.7,71.0,0.0,2016,236
2016-08-23 16:00:00,16,1000.6666666666666,1005.4666666666667,95.66666666666667,2.7666666666666666,29.333333333333332,73.66666666666667,0.0,2016,236
2016-08-23 17:00:00,17,1000.4333333333334,1005.2333333333333,97.33333333333333,2.3333333333333335,28.96666666666667,76.33333333333333,0.0,2016,236
2016-08-23 18:00:00,18,1000.2,1005.0,99.0,1.9,28.6,79.0,0.0,2016,236
2016-08-23 19:00:00,19,1000.3333333333334,1005.1333333333333,98.33333333333333,1.7333333333333332,28.46666666666667,78.33333333333333,0.0,2016,236
2016-08-23 20:00:00,20,1000.4666666666667,1005.2666666666667,97.66666666666667,1.5666666666666667,28.333333333333332,77.66666666666667,0.0,2016,236
2016-08-23 21:00:00,21,1000.6,1005.4,97.0,1.4,28.2,77.0,0.0,2016,236
2016-08-23 22:00:00,22,1000.8666666666667,1005.6666666666666,95.66666666666667,1.4666666666666666,28.666666666666668,75.66666666666667,0.0,2016,236
2016-08-23 23:00:00,23,1001.1333333333333,1005.9333333333334,94.33333333333333,1.5333333333333334,29.133333333333333,74.33333333333333,0.0,2016,236
2016-08-24 00:00:00,0,1001.4,1006.2,93.0,1.6,29.6,73.0,0.0,2016,237
2016-08-24 01:00:00,1,1001.1999999999999,1006.0,97.0,1.7,30.7,68.66666666666667,0.0,2016,237
2016-08-24 02:00:00,2,1001.0,1005.8000000000001,101.0,1.8,31.8,64.33333333333333,0.0,2016,237
2016-08-24 03:00:00,3,1000.8,1005.6,105.0,1.9,32.9,60.0,0.0,2016,237
2016-08-24 04:00:00,4,1000.1333333333333,1004.9333333333334,123.33333333333333,2.033333333333333,33.46666666666667,57.0,0.0,2016,237
2016-08-24 05:00:00,5,999.4666666666666,1004.2666666666667,141.66666666666666,2.1666666666666665,34.03333333333333,54.0,0.0,2016,237
2016-08-24 06:00:00,6,998.8,1003.6,160.0,2.3,34.6,51.0,0.0,2016,237
2016-08-24 07:00:00,7,998.6333333333333,1003.4333333333334,144.66666666666666,2.433333333333333,34.46666666666667,50.0,0.0,2016,237
2016-08-24 08:00:00,8,998.4666666666666,1003.2666666666667,129.33333333333334,2.566666666666667,34.333333333333336,49.0,0.0,2016,237
2016-08-24 09:00:00,9,998.3,1003.1,114.0,2.7,34.2,48.0,0.0,2016,237
2016-08-24 10:00:00,10,998.7333333333333,1003.5333333333333,105.33333333333333,2.8000000000000003,33.233333333333334,50.666666666666664,0.0,2016,237
2016-08-24 11:00:00,11,999.1666666666666,1003.9666666666667,96.66666666666667,2.9,32.266666666666666,53.333333333333336,0.0,2016,237
2016-08-24 12:00:00,12,999.6,1004.4,88.0,3.0,31.3,56.0,0.0,2016,237
2016-08-24 13:00:00,13,999.8666666666667,1004.6666666666666,95.0,3.0,30.400000000000002,60.666666666666664,0.0,2016,237
2016-08-24 14:00:00,14,1000.1333333333333,1004.9333333333334,102.0,3.0,29.5,65.33333333333333,0.0,2016,237
2016-08-24 15:00:00,15,1000.4,1005.2,109.0,3.0,28.6,70.0,0.0,2016,237
2016-08-24 16:00:00,16,1000.1666666666666,1004.9666666666667,88.66666666666667,2.5,28.066666666666666,72.0,0.0,2016,237
2016-08-24 17:00:00,17,999.9333333333334,1004.7333333333333,68.33333333333334,2.0,27.533333333333335,74.0,0.0,2016,237
2016-08-24 18:00:00,18,999.7,1004.5,48.0,1.5,27.0,76.0,0.0,2016,237
2016-08-24 19:00:00,19,999.7,1004.5,146.0,1.3666666666666667,26.733333333333334,78.0,0.0,2016,237
2016-08-24 20:00:00,20,999.7,1004.5,244.0,1.2333333333333334,26.466666666666665,80.0,0.0,2016,237
2016-08-24 21:00:00,21,999.7,1004.5,342.0,1.1,26.2,82.0,0.0,2016,237
2016-08-24 22:00:00,22,999.9333333333334,1004.7333333333333,256.6666666666667,1.1,27.4,76.66666666666667,0.0,2016,237
2016-08-24 23:00:00,23,1000.1666666666666,1004.9666666666667,171.33333333333334,1.1,28.6,71.33333333333333,0.0,2016,237
2016-08-25 00:00:00,0,1000.4,1005.2,86.0,1.1,29.8,66.0,0.0,2016,238
2016-08-25 01:00:00,1,1000.1666666666666,1004.9666666666667,92.66666666666667,1.2666666666666668,30.933333333333334,61.0,0.0,2016,238
2016-08-25 02:00:00,2,999.9333333333334,1004.7333333333333,99.33333333333333,1.4333333333333333,32.06666666666667,56.0,0.0,2016,238
2016-08-25 03:00:00,3,999.7,1004.5,106.0,1.6,33.2,51.0,0.0,2016,238
2016-08-25 04:00:00,4,999.1666666666667,1003.9666666666667,91.33333333333333,2.566666666666667,33.86666666666667,49.0,0.0,2016,238
2016-08-25 05:00:00,5,998.6333333333333,1003.4333333333333,76.66666666666667,3.533333333333333,34.53333333333334,47.0,0.0,2016,238
2016-08-25 06:00:00,6,998.1,1002.9,62.0,4.5,35.2,45.0,0.0,2016,238
2016-08-25 07:00:00,7,997.8666666666667,1002.6666666666666,74.66666666666667,3.9,34.96666666666667,44.0,0.0,2016,238
2016-08-25 08:00:00,8,997.6333333333333,1002.4333333333334,87.33333333333333,3.3,34.733333333333334,43.0,0.0,2016,238
2016-08-25 09:00:00,9,997.4,1002.2,100.0,2.7,34.5,42.0,0.0,2016,238
2016-08-25 10:00:00,10,998.0,1002.8000000000001,102.33333333333333,2.5,33.63333333333333,45.0,0.0,2016,238
2016-08-25 11:00:00,11,998.6,1003.4,104.66666666666667,2.3000000000000003,32.766666666666666,48.0,0.0,2016,238
2016-08-25 12:00:00,12,999.2,1004.0,107.0,2.1,31.9,51.0,0.0,2016,238
2016-08-25 13:00:00,13,999.6,1004.4,91.66666666666667,1.8333333333333335,31.23333333333333,59.0,0.0,2016,238
2016-08-25 14:00:00,14,1000.0,1004.8000000000001,76.33333333333333,1.5666666666666669,30.566666666666666,67.0,0.0,2016,238
2016-08-25 15:00:00,15,1000.4,1005.2,61.0,1.3,29.9,75.0,0.0,2016,238
2016-08-25 16:00:00,16,1000.3333333333334,1005.1333333333333,63.666666666666664,1.5,29.766666666666666,77.33333333333333,0.0,2016,238
2016-08-25 17:00:00,17,1000.2666666666667,1005.0666666666667,66.33333333333333,1.7,29.633333333333333,79.66666666666667,0.0,2016,238
2016-08-25 18:00:00,18,1000.2,1005.0,69.0,1.9,29.5,82.0,0.0,2016,238
2016-08-25 19:00:00,19,1000.3666666666667,1005.1666666666666,60.666666666666664,2.0,29.233333333333334,82.66666666666667,0.0,2016,238
2016-08-25 20:00:00,20,1000.5333333333334,1005.3333333333334,52.33333333333333,2.1,28.966666666666665,83.33333333333333,0.0,2016,238
2016-08-25 21:00:00,21,1000.7,1005.5,44.0,2.2,28.7,84.0,0.0,2016,238
2016-08-25 22:00:00,22,1001.2666666666667,1006.0666666666667,49.0,2.3333333333333335,29.266666666666666,80.66666666666667,0.0,2016,238
2016-08-25 23:00:00,23,1001.8333333333334,1006.6333333333333,54.0,2.466666666666667,29.833333333333332,77.33333333333333,0.0,2016,238
2016-08-26 00:00:00,0,1002.4,1007.2,59.0,2.6,30.4,74.0,0.0,2016,239
2016-08-26 01:00:00,1,1002.5333333333333,1007.3333333333334,145.0,2.033333333333333,29.53333333333333,79.66666666666667,4.866666666666666,2016,239
2016-08-26 02:00:00,2,1002.6666666666666,1007.4666666666667,231.0,1.4666666666666666,28.666666666666668,85.33333333333333,9.733333333333333,2016,239
2016-08-26 03:00:00,3,1002.8,1007.6,317.0,0.9,27.8,91.0,14.6,2016,239
2016-08-26 04:00:00,4,1002.2666666666667,1007.0666666666667,214.33333333333331,2.033333333333333,30.0,77.66666666666667,9.733333333333334,2016,239
2016-08-26 05:00:00,5,1001.7333333333333,1006.5333333333333,111.66666666666666,3.1666666666666665,32.2,64.33333333333333,4.866666666666667,2016,239
2016-08-26 06:00:00,6,1001.2,1006.0,9.0,4.3,34.4,51.0,0.0,2016,239
2016-08-26 07:00:00,7,1001.4333333333334,1006.2333333333333,125.66666666666667,5.3,33.233333333333334,55.666666666666664,0.0,2016,239
2016-08-26 08:00:00,8,1001.6666666666666,1006.4666666666667,242.33333333333334,6.3,32.06666666666666,60.333333333333336,0.0,2016,239
2016-08-26 09:00:00,9,1001.9,1006.7,359.0,7.3,30.9,65.0,0.0,2016,239
2016-08-26 10:00:00,10,1002.6666666666666,1007.4666666666667,242.66666666666669,7.0,30.0,68.33333333333333,0.0,2016,239
2016-08-26 11:00:00,11,1003.4333333333334,1008.2333333333333,126.33333333333334,6.7,29.099999999999998,71.66666666666667,0.0,2016,239
2016-08-26 12:00:00,12,1004.2,1009.0,10.0,6.4,28.2,75.0,0.0,2016,239
2016-08-26 13:00:00,13,1004.6,1009.4333333333333,118.66666666666667,5.366666666666667,27.566666666666666,78.0,0.0,2016,239
2016-08-26 14:00:00,14,1005.0,1009.8666666666667,227.33333333333334,4.333333333333334,26.933333333333334,81.0,0.0,2016,239
2016-08-26 15:00:00,15,1005.4,1010.3,336.0,3.3,26.3,84.0,0.0,2016,239
2016-08-26 16:00:00,16,1005.3333333333334,1010.1999999999999,343.0,3.1999999999999997,26.133333333333333,81.66666666666667,0.0,2016,239
2016-08-26 17:00:00,17,1005.2666666666667,1010.1,350.0,3.1,25.96666666666667,79.33333333333333,0.0,2016,239
2016-08-26 18:00:00,18,1005.2,1010.0,357.0,3.0,25.8,77.0,0.0,2016,239
2016-08-26 19:00:00,19,1005.3333333333334,1010.1666666666666,350.6666666666667,2.966666666666667,25.433333333333334,76.33333333333333,0.0,2016,239
2016-08-26 20:00:00,20,1005.4666666666667,1010.3333333333334,344.3333333333333,2.933333333333333,25.066666666666666,75.66666666666667,0.0,2016,239
2016-08-26 21:00:00,21,1005.6,1010.5,338.0,2.9,24.7,75.0,0.0,2016,239
2016-08-26 22:00:00,22,1005.9333333333334,1010.8333333333334,225.33333333333331,3.566666666666667,24.766666666666666,74.0,0.0,2016,239
2016-08-26 23:00:00,23,1006.2666666666667,1011.1666666666666,112.66666666666666,4.233333333333333,24.833333333333332,73.0,0.0,2016,239
2016-08-27 00:00:00,0,1006.6,1011.5,0.0,4.9,24.9,72.0,0.0,2016,240
2016-08-27 01:00:00,1,1006.3000000000001,1011.2,116.0,4.533333333333333,25.9,66.66666666666667,0.0,2016,240
2016-08-27 02:00:00,2,1006.0,1010.9,232.0,4.166666666666667,26.9,61.333333333333336,0.0,2016,240
2016-08-27 03:00:00,3,1005.7,1010.6,348.0,3.8,27.9,56.0,0.0,2016,240
2016-08-27 04:00:00,4,1004.9666666666667,1009.8666666666667,335.3333333333333,3.9,28.366666666666667,54.0,0.0,2016,240
2016-08-27 05:00:00,5,1004.2333333333333,1009.1333333333333,322.6666666666667,3.9999999999999996,28.833333333333332,52.0,0.0,2016,240
2016-08-27 06:00:00,6,1003.5,1008.4,310.0,4.1,29.3,50.0,0.0,2016,240
2016-08-27 07:00:00,7,1003.5,1008.4,319.3333333333333,4.3999999999999995,29.3,48.666666666666664,0.0,2016,240
2016-08-27 08:00:00,8,1003.5,1008.4,328.6666666666667,4.7,29.3,47.333333333333336,0.0,2016,240
2016-08-27 09:00:00,9,1003.5,1008.4,338.0,5.0,29.3,46.0,0.0,2016,240
2016-08-27 10:00:00,10,1003.8666666666667,1008.7666666666667,343.3333333333333,4.033333333333333,28.5,48.333333333333336,0.0,2016,240
2016-08-27 11:00:00,11,1004.2333333333333,1009.1333333333333,348.6666666666667,3.0666666666666664,27.7,50.666666666666664,0.0,2016,240
2016-08-27 12:00:00,12,1004.6,1009.5,354.0,2.1,26.9,53.0,0.0,2016,240
2016-08-27 13:00:00,13,1004.7333333333333,1009.6333333333333,348.6666666666667,2.1666666666666665,26.599999999999998,54.333333333333336,0.0,2016,240
2016-08-27 14:00:00,14,1004.8666666666667,1009.7666666666667,343.3333333333333,2.2333333333333334,26.3,55.666666666666664,0.0,2016,240
2016-08-27 15:00:00,15,1005.0,1009.9,338.0,2.3,26.0,57.0,0.0,2016,240
2016-08-27 16:00:00,16,1004.8333333333334,1009.7333333333333,345.0,2.9666666666666663,25.466666666666665,58.0,0.0,2016,240
2016-08-27 17:00:00,17,1004.6666666666666,1009.5666666666666,352.0,3.633333333333333,24.933333333333334,59.0,0.0,2016,240
2016-08-27 18:00:00,18,1004.5,1009.4,359.0,4.3,24.4,60.0,0.0,2016,240
2016-08-27 19:00:00,19,1004.8,1009.6999999999999,345.0,3.433333333333333,23.7,62.0,0.0,2016,240
2016-08-27 20:00:00,20,1005.1,1010.0,331.0,2.5666666666666664,23.0,64.0,0.0,2016,240
2016-08-27 21:00:00,21,1005.4,1010.3,317.0,1.7,22.3,66.0,0.0,2016,240
2016-08-27 22:00:00,22,1005.6666666666666,1010.5666666666666,318.0,2.3333333333333335,22.933333333333334,63.0,0.0,2016,240
2016-08-27 23:00:00,23,1005.9333333333334,1010.8333333333334,319.0,2.966666666666667,23.566666666666666,60.0,0.0,2016,240
2016-08-28 00:00:00,0,1006.2,1011.1,320.0,3.6,24.2,57.0,0.0,2016,241
2016-08-28 01:00:00,1,1006.0333333333334,1010.9333333333334,333.0,4.833333333333333,25.766666666666666,50.0,0.0,2016,241
2016-08-28 02:00:00,2,1005.8666666666667,1010.7666666666667,346.0,6.066666666666666,27.333333333333332,43.0,0.0,2016,241
2016-08-28 03:00:00,3,1005.7,1010.6,359.0,7.3,28.9,36.0,0.0,2016,241
2016-08-28 04:00:00,4,1005.1,1010.0,240.66666666666669,6.833333333333333,29.599999999999998,33.666666666666664,0.0,2016,241
2016-08-28 05:00:00,5,1004.5,1009.4,122.33333333333334,6.366666666666667,30.3,31.333333333333332,0.0,2016,241
2016-08-28 06:00:00,6,1003.9,1008.8,4.0,5.9,31.0,29.0,0.0,2016,241
2016-08-28 07:00:00,7,1003.6,1008.5,120.33333333333333,5.366666666666667,30.833333333333332,28.333333333333332,0.0,2016,241
2016-08-28 08:00:00,8,1003.3,1008.1999999999999,236.66666666666666,4.833333333333333,30.666666666666668,27.666666666666668,0.0,2016,241
2016-08-28 09:00:00,9,1003.0,1007.9,353.0,4.3,30.5,27.0,0.0,2016,241
2016-08-28 10:00:00,10,1003.3666666666667,1008.2666666666667,342.3333333333333,3.6,29.1,31.0,0.0,2016,241
2016-08-28 11:00:00,11,1003.7333333333333,1008.6333333333333,331.6666666666667,2.9000000000000004,27.7,35.0,0.0,2016,241
2016-08-28 12:00:00,12,1004.1,1009.0,321.0,2.2,26.3,39.0,0.0,2016,241
2016-08-28 13:00:00,13,1004.3666666666667,1009.2666666666667,322.0,2.466666666666667,25.5,44.333333333333336,0.0,2016,241
2016-08-28 14:00:00,14,1004.6333333333333,1009.5333333333333,323.0,2.7333333333333334,24.7,49.666666666666664,0.0,2016,241
2016-08-28 15:00:00,15,1004.9,1009.8,324.0,3.0,23.9,55.0,0.0,2016,241
2016-08-28 16:00:00,16,1004.8333333333334,1009.7333333333333,320.0,2.7,23.53333333333333,56.0,0.0,2016,241
2016-08-28 17:00:00,17,1004.7666666666667,1009.6666666666666,316.0,2.4,23.166666666666668,57.0,0.0,2016,241
2016-08-28 18:00:00,18,1004.7,1009.6,312.0,2.1,22.8,58.0,0.0,2016,241
2016-08-28 19:00:00,19,1004.8333333333334,1009.7333333333333,306.3333333333333,1.6333333333333333,22.066666666666666,62.666666666666664,0.0,2016,241
2016-08-28 20:00:00,20,1004.9666666666667,1009.8666666666667,300.6666666666667,1.1666666666666665,21.333333333333336,67.33333333333333,0.0,2016,241
2016-08-28 21:00:00,21,1005.1,1010.0,295.0,0.7,20.6,72.0,0.0,2016,241
2016-08-28 22:00:00,22,1005.4666666666667,1010.3666666666667,254.0,0.6333333333333333,21.866666666666667,67.66666666666667,0.0,2016,241
2016-08-28 23:00:00,23,1005.8333333333334,1010.7333333333333,213.0,0.5666666666666667,23.133333333333333,63.333333333333336,0.0,2016,241
2016-08-29 00:00:00,0,1006.2,1011.1,172.0,0.5,24.4,59.0,0.0,2016,242
2016-08-29 01:00:00,1,1005.9333333333334,1010.8333333333334,218.0,0.9666666666666666,25.8,53.666666666666664,0.0,2016,242
2016-08-29 02:00:00,2,1005.6666666666666,1010.5666666666666,264.0,1.4333333333333331,27.2,48.333333333333336,0.0,2016,242
2016-08-29 03:00:00,3,1005.4,1010.3,310.0,1.9,28.6,43.0,0.0,2016,242
2016-08-29 04:00:00,4,1004.7333333333333,1009.6333333333333,317.6666666666667,1.9333333333333333,29.1,40.333333333333336,0.0,2016,242
2016-08-29 05:00:00,5,1004.0666666666666,1008.9666666666666,325.3333333333333,1.9666666666666666,29.6,37.666666666666664,0.0,2016,242
2016-08-29 06:00:00,6,1003.4,1008.3,333.0,2.0,30.1,35.0,0.0,2016,242
2016-08-29 07:00:00,7,1003.1,1008.0,230.66666666666669,2.6999999999999997,30.066666666666666,36.333333333333336,0.0,2016,242
2016-08-29 08:00:00,8,1002.8,1007.6999999999999,128.33333333333334,3.3999999999999995,30.033333333333335,37.666666666666664,0.0,2016,242
2016-08-29 09:00:00,9,1002.5,1007.4,26.0,4.1,30.0,39.0,0.0,2016,242
2016-08-29 10:00:00,10,1003.0333333333333,1007.9333333333333,27.0,3.933333333333333,29.133333333333333,39.333333333333336,0.0,2016,242
2016-08-29 11:00:00,11,1003.5666666666667,1008.4666666666667,28.0,3.7666666666666666,28.266666666666666,39.666666666666664,0.0,2016,242
2016-08-29 12:00:00,12,1004.1,1009.0,29.0,3.6,27.4,40.0,0.0,2016,242
2016-08-29 13:00:00,13,1004.3666666666667,1009.2666666666667,125.66666666666667,3.1666666666666665,26.4,45.666666666666664,0.0,2016,242
2016-08-29 14:00:00,14,1004.6333333333333,1009.5333333333333,222.33333333333334,2.7333333333333334,25.4,51.333333333333336,0.0,2016,242
2016-08-29 15:00:00,15,1004.9,1009.8,319.0,2.3,24.4,57.0,0.0,2016,242
2016-08-29 16:00:00,16,1004.6333333333333,1009.5333333333333,310.0,2.0999999999999996,23.766666666666666,57.333333333333336,0.0,2016,242
2016-08-29 17:00:00,17,1004.3666666666667,1009.2666666666667,301.0,1.9,23.133333333333333,57.666666666666664,0.0,2016,242
2016-08-29 18:00:00,18,1004.1,1009.0,292.0,1.7,22.5,58.0,0.0,2016,242
2016-08-29 19:00:00,19,1004.0,1008.9,275.0,1.5,21.7,62.333333333333336,0.0,2016,242
2016-08-29 20:00:00,20,1003.9,1008.8000000000001,258.0,1.3,20.900000000000002,66.66666666666667,0.0,2016,242
2016-08-29 21:00:00,21,1003.8,1008.7,241.0,1.1,20.1,71.0,0.0,2016,242
2016-08-29 22:00:00,22,1004.0666666666666,1008.9666666666667,230.33333333333334,1.3333333333333335,21.46666666666667,67.33333333333333,0.0,2016,242
2016-08-29 23:00:00,23,1004.3333333333334,1009.2333333333333,219.66666666666666,1.5666666666666667,22.833333333333332,63.666666666666664,0.0,2016,242
2016-08-30 00:00:00,0,1004.6,1009.5,209.0,1.8,24.2,60.0,0.0,2016,243
2016-08-30 01:00:00,1,1004.2,1009.1,250.33333333333334,1.9666666666666666,25.566666666666666,53.333333333333336,0.0,2016,243
2016-08-30 02:00:00,2,1003.8,1008.6999999999999,291.6666666666667,2.1333333333333333,26.933333333333334,46.666666666666664,0.0,2016,243
2016-08-30 03:00:00,3,1003.4,1008.3,333.0,2.3,28.3,40.0,0.0,2016,243
2016-08-30 04:00:00,4,1002.5333333333333,1007.4333333333333,335.6666666666667,2.833333333333333,29.166666666666668,38.0,0.0,2016,243
2016-08-30 05:00:00,5,1001.6666666666666,1006.5666666666667,338.3333333333333,3.3666666666666663,30.03333333333333,36.0,0.0,2016,243
2016-08-30 06:00:00,6,1000.8,1005.7,341.0,3.9,30.9,34.0,0.0,2016,243
2016-08-30 07:00:00,7,1000.5333333333333,1005.4333333333334,339.0,4.366666666666666,30.8,33.333333333333336,0.0,2016,243
2016-08-30 08:00:00,8,1000.2666666666667,1005.1666666666666,337.0,4.833333333333333,30.7,32.666666666666664,0.0,2016,243
2016-08-30 09:00:00,9,1000.0,1004.9,335.0,5.3,30.6,32.0,0.0,2016,243
2016-08-30 10:00:00,10,1000.5333333333333,1005.4333333333333,339.6666666666667,3.7333333333333334,29.066666666666666,36.0,0.0,2016,243
2016-08-30 11:00:00,11,1001.0666666666667,1005.9666666666667,344.3333333333333,2.1666666666666665,27.533333333333335,40.0,0.0,2016,243
2016-08-30 12:00:00,12,1001.6,1006.5,349.0,0.6,26.0,44.0,0.0,2016,243
2016-08-30 13:00:00,13,1001.8000000000001,1006.7,300.6666666666667,0.9333333333333333,25.133333333333333,49.333333333333336,0.0,2016,243
2016-08-30 14:00:00,14,1002.0,1006.9,252.33333333333331,1.2666666666666666,24.266666666666666,54.666666666666664,0.0,2016,243
2016-08-30 15:00:00,15,1002.2,1007.1,204.0,1.6,23.4,60.0,0.0,2016,243
2016-08-30 16:00:00,16,1001.7333333333333,1006.6333333333333,207.66666666666666,2.033333333333333,23.266666666666666,60.0,0.0,2016,243
2016-08-30 17:00:00,17,1001.2666666666667,1006.1666666666667,211.33333333333334,2.466666666666667,23.133333333333333,60.0,0.0,2016,243
2016-08-30 18:00:00,18,1000.8,1005.7,215.0,2.9,23.0,60.0,0.0,2016,243
2016-08-30 19:00:00,19,1000.6666666666666,1005.5666666666667,221.0,2.2333333333333334,22.266666666666666,63.666666666666664,0.0,2016,243
2016-08-30 20:00:00,20,1000.5333333333333,1005.4333333333333,227.0,1.5666666666666667,21.533333333333335,67.33333333333333,0.0,2016,243
2016-08-30 21:00:00,21,1000.4,1005.3,233.0,0.9,20.8,71.0,0.0,2016,243
2016-08-30 22:00:00,22,1000.6333333333333,1005.5333333333333,223.0,1.3333333333333335,22.066666666666666,67.0,0.0,2016,243
2016-08-30 23:00:00,23,1000.8666666666667,1005.7666666666667,213.0,1.7666666666666668,23.333333333333336,63.0,0.0,2016,243
2016-08-31 00:00:00,0,1001.1,1006.0,203.0,2.2,24.6,59.0,0.0,2016,244
2016-08-31 01:00:00,1,1000.6666666666666,1005.5666666666667,208.33333333333334,2.8000000000000003,26.133333333333333,53.0,0.0,2016,244
2016-08-31 02:00:00,2,1000.2333333333333,1005.1333333333333,213.66666666666666,3.4000000000000004,27.666666666666668,47.0,0.0,2016,244
